Survived,Age,SibSp,Parch,Fare,Sex_0,Embarked_0,Embarked_1,Pclass_1,Pclass_2
1.0,15.511776,0.0,0.0,7.962664,0.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.7417927,0.0,0.0,1.0,0.0,0.0
1.0,15.2855425,0.0,0.0,7.777157,0.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.7358356,0.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.8297763,0.0,0.0,0.0,0.0,0.0
1.0,41.020084,0.0,0.0,29.94825,1.0,0.0,0.0,1.0,0.0
1.0,40.348053,0.0,0.0,29.05103,1.0,1.0,0.0,1.0,0.0
1.0,41.393127,0.0,0.0,29.136396,1.0,1.0,0.0,1.0,0.0
1.0,43.456127,0.0,0.0,29.771254,1.0,1.0,0.0,1.0,0.0
1.0,43.267727,0.0,0.0,29.72294,1.0,1.0,0.0,1.0,0.0
1.0,43.71984,0.0,0.0,27.854052,1.0,1.0,0.0,1.0,0.0
1.0,40.124535,0.0,0.0,28.451754,1.0,1.0,0.0,1.0,0.0
1.0,42.918987,0.0,0.0,28.26617,0.0,1.0,0.0,1.0,0.0
1.0,40.08813,0.0,0.0,29.227165,1.0,0.0,0.0,1.0,0.0
1.0,38.941612,0.0,3.0,31.2136,1.0,1.0,0.0,1.0,0.0
1.0,35.0,1.0,1.0,20.528952,0.0,0.0,0.0,0.0,0.0
1.0,34.672974,0.0,1.0,22.498323,0.0,0.0,0.0,0.0,1.0
1.0,34.880016,0.0,1.0,21.99072,0.0,0.0,0.0,0.0,1.0
1.0,34.675003,0.0,0.0,22.005259,0.0,0.0,0.0,0.0,1.0
1.0,34.295773,0.0,0.0,22.164007,0.0,0.0,0.0,0.0,1.0
1.0,34.621883,0.0,0.0,21.973875,0.0,0.0,0.0,0.0,1.0
1.0,35.0,1.0,1.0,20.510044,0.0,0.0,0.0,0.0,1.0
1.0,34.696457,0.0,1.0,21.385437,0.0,0.0,0.0,0.0,1.0
1.0,35.0,1.0,1.0,20.472603,0.0,0.0,0.0,0.0,0.0
1.0,35.583256,1.0,0.0,19.8997,0.0,0.0,0.0,0.0,1.0
1.0,30.585533,1.0,0.0,111.30919,0.0,1.0,0.0,1.0,0.0
1.0,30.130686,0.0,0.0,110.15604,0.0,1.0,0.0,1.0,0.0
1.0,30.901596,1.0,0.0,110.295586,0.0,1.0,0.0,1.0,0.0
1.0,30.492376,0.0,0.0,110.598854,0.0,1.0,0.0,1.0,0.0
1.0,30.828262,0.0,0.0,107.80958,0.0,1.0,0.0,1.0,0.0
1.0,30.85672,1.0,0.0,112.66826,0.0,1.0,0.0,1.0,0.0
1.0,30.389585,0.0,0.0,112.06469,0.0,1.0,0.0,1.0,0.0
1.0,30.765415,1.0,0.0,106.63916,0.0,1.0,0.0,1.0,0.0
1.0,30.382845,1.0,0.0,111.4794,0.0,1.0,0.0,1.0,0.0
1.0,24.859674,1.0,0.0,113.275,0.0,1.0,0.0,1.0,0.0
1.0,26.633081,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0
1.0,26.74247,0.0,0.0,7.861448,0.0,0.0,0.0,0.0,0.0
1.0,26.415388,0.0,0.0,7.859694,0.0,0.0,0.0,0.0,0.0
1.0,26.820078,0.0,0.0,7.916686,0.0,0.0,0.0,0.0,0.0
1.0,26.310686,0.0,0.0,7.858566,0.0,0.0,0.0,0.0,0.0
1.0,26.456907,0.0,0.0,7.893142,0.0,0.0,0.0,0.0,0.0
1.0,26.346262,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0
1.0,26.585693,0.0,0.0,7.8931584,0.0,0.0,0.0,0.0,0.0
1.0,26.766878,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,0.0,7.84451,1.0,0.0,0.0,0.0,0.0
1.0,31.80026,0.0,0.0,77.41797,0.0,1.0,0.0,1.0,0.0
1.0,30.25395,0.0,0.0,76.63604,1.0,1.0,0.0,1.0,0.0
1.0,29.168951,0.0,0.0,76.64276,1.0,1.0,0.0,1.0,0.0
1.0,30.117687,0.0,0.0,76.383224,0.0,1.0,0.0,1.0,0.0
1.0,30.765179,0.0,0.0,76.397545,1.0,1.0,0.0,1.0,0.0
1.0,30.001823,0.0,0.0,76.548676,0.0,1.0,0.0,1.0,0.0
1.0,31.089668,0.0,0.0,76.775116,0.0,1.0,0.0,1.0,0.0
1.0,29.686975,0.0,0.0,76.61204,0.0,1.0,0.0,1.0,0.0
1.0,30.854847,0.0,0.0,76.89295,0.0,1.0,0.0,1.0,0.0
1.0,31.565947,0.0,0.0,81.68955,0.0,1.0,0.0,1.0,0.0
1.0,16.0,0.0,0.0,7.781452,0.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.835683,1.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,8.042014,1.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.962108,1.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.85331,0.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,8.008743,1.0,0.0,1.0,0.0,0.0
1.0,16.0,0.0,0.0,7.9562106,1.0,0.0,0.0,0.0,0.0
1.0,16.0,0.0,0.0,7.961661,1.0,0.0,0.0,0.0,0.0
1.0,16.0,0.0,0.0,7.9377947,1.0,0.0,1.0,0.0,0.0
1.0,15.480093,0.0,0.0,8.049864,0.0,0.0,1.0,0.0,0.0
1.0,36.047794,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
1.0,34.53304,1.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0
1.0,37.21728,1.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0
1.0,33.567417,1.0,0.0,90.0,1.0,0.0,1.0,1.0,0.0
1.0,35.83355,1.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0
1.0,34.853638,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
1.0,36.2986,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
1.0,36.66024,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
1.0,37.682686,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0
1.0,35.46968,1.0,0.0,87.06268,0.0,0.0,0.0,1.0,0.0
1.0,18.851624,0.0,0.0,10.077337,0.0,0.0,0.0,0.0,1.0
1.0,20.257215,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
1.0,20.65634,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
1.0,20.183926,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0
1.0,19.457998,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0
1.0,20.468464,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
1.0,18.743635,0.0,0.0,9.940647,1.0,0.0,0.0,0.0,1.0
1.0,20.467194,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0
1.0,18.115828,0.0,0.0,10.042257,0.0,0.0,0.0,0.0,1.0
1.0,17.505621,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0
1.0,33.25457,0.0,0.0,85.741875,0.0,0.0,0.0,1.0,0.0
1.0,38.275337,1.0,0.0,83.30811,0.0,1.0,0.0,1.0,0.0
1.0,35.27315,1.0,1.0,83.34032,0.0,1.0,0.0,1.0,0.0
1.0,38.256874,1.0,0.0,83.2203,0.0,1.0,0.0,1.0,0.0
1.0,36.068474,1.0,0.0,83.36844,0.0,0.0,0.0,1.0,0.0
1.0,35.804005,1.0,0.0,83.46423,0.0,0.0,0.0,1.0,0.0
1.0,34.55474,0.0,0.0,83.486244,0.0,0.0,0.0,1.0,0.0
1.0,37.451324,1.0,0.0,83.4688,0.0,0.0,0.0,1.0,0.0
1.0,34.6399,0.0,0.0,83.75716,0.0,0.0,0.0,1.0,0.0
1.0,36.943237,0.0,0.0,80.57742,0.0,0.0,0.0,1.0,0.0
1.0,4.6108527,4.0,2.0,31.3875,0.0,0.0,0.0,0.0,0.0
1.0,5.494761,2.0,1.0,32.374302,0.0,0.0,0.0,0.0,1.0
1.0,5.6641846,2.0,2.0,31.391562,0.0,0.0,0.0,0.0,0.0
1.0,5.005775,3.0,1.0,32.714027,0.0,0.0,0.0,0.0,1.0
1.0,5.499321,3.0,1.0,31.80284,0.0,0.0,0.0,0.0,1.0
1.0,5.326795,1.0,1.0,32.703835,0.0,0.0,0.0,0.0,1.0
1.0,4.480311,4.0,2.0,31.3875,1.0,0.0,0.0,0.0,0.0
1.0,5.269883,4.0,1.0,32.458565,0.0,0.0,0.0,0.0,1.0
1.0,4.288466,4.0,2.0,31.3875,0.0,0.0,0.0,0.0,0.0
1.0,5.0,3.0,2.0,29.217844,0.0,0.0,0.0,0.0,0.0
1.0,7.360098,0.0,2.0,26.25,0.0,0.0,0.0,0.0,1.0
1.0,7.0512486,0.0,2.0,26.559618,0.0,0.0,0.0,0.0,1.0
1.0,7.8084545,0.0,2.0,27.50872,0.0,0.0,0.0,0.0,1.0
1.0,7.3563566,1.0,2.0,27.659142,0.0,0.0,0.0,0.0,1.0
1.0,6.0428047,0.0,2.0,26.822557,0.0,0.0,0.0,0.0,1.0
1.0,5.316413,0.0,2.0,27.144562,0.0,0.0,0.0,0.0,1.0
1.0,7.5238194,0.0,2.0,26.25,0.0,0.0,0.0,0.0,1.0
1.0,7.9934306,1.0,2.0,27.466244,0.0,0.0,0.0,0.0,1.0
1.0,7.3640165,0.0,2.0,26.25,0.0,0.0,0.0,0.0,1.0
1.0,4.1125555,0.0,1.0,26.17754,1.0,0.0,0.0,0.0,1.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,1.0,0.0,15.740912,0.0,0.0,0.0,0.0,0.0
1.0,24.0,0.0,2.0,14.7572775,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,2.0,14.042501,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,1.0,13.179687,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,1.0,13.95918,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,0.0,13.930265,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,1.0,13.199926,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,2.0,15.082384,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,1.0,13.053539,0.0,0.0,0.0,0.0,1.0
1.0,24.0,0.0,2.0,16.578716,0.0,0.0,0.0,0.0,1.0
1.0,23.6914,0.0,0.0,13.889019,0.0,1.0,0.0,0.0,1.0
1.0,35.218006,1.0,1.0,52.699974,0.0,0.0,0.0,1.0,0.0
1.0,36.137146,1.0,1.0,52.33387,0.0,0.0,0.0,1.0,0.0
1.0,35.55925,1.0,1.0,52.12513,0.0,0.0,0.0,1.0,0.0
1.0,35.443497,1.0,1.0,52.438095,0.0,0.0,0.0,1.0,0.0
1.0,36.078197,1.0,1.0,52.445232,1.0,0.0,0.0,1.0,0.0
1.0,35.674236,1.0,0.0,52.376907,1.0,0.0,0.0,1.0,0.0
1.0,35.593224,1.0,1.0,52.560646,0.0,0.0,0.0,1.0,0.0
1.0,35.066616,1.0,1.0,52.26333,1.0,0.0,0.0,1.0,0.0
1.0,35.125095,1.0,0.0,53.001514,1.0,0.0,0.0,1.0,0.0
1.0,37.906757,1.0,1.0,55.299698,1.0,0.0,0.0,1.0,0.0
1.0,29.650053,1.0,1.0,15.2458,0.0,1.0,0.0,0.0,0.0
1.0,29.021643,0.0,1.0,15.2458,1.0,1.0,0.0,0.0,0.0
1.0,29.17589,0.0,2.0,15.2458,0.0,1.0,0.0,0.0,0.0
1.0,29.544588,1.0,2.0,15.2458,0.0,1.0,0.0,0.0,0.0
1.0,29.245388,0.0,2.0,15.2458,0.0,1.0,0.0,0.0,0.0
1.0,29.031282,1.0,2.0,15.2458,0.0,1.0,0.0,0.0,0.0
1.0,29.4912,1.0,2.0,15.2458,1.0,1.0,0.0,0.0,0.0
1.0,29.514282,0.0,2.0,15.2458,1.0,1.0,0.0,0.0,0.0
1.0,29.085289,1.0,1.0,15.2458,0.0,1.0,0.0,0.0,0.0
1.0,29.399723,1.0,1.0,15.641039,0.0,1.0,0.0,0.0,0.0
1.0,29.699118,1.0,0.0,81.70979,0.0,1.0,0.0,1.0,0.0
1.0,31.485542,0.0,0.0,77.29121,0.0,1.0,0.0,1.0,0.0
1.0,31.70726,0.0,0.0,76.847534,0.0,1.0,0.0,1.0,0.0
1.0,30.71665,0.0,0.0,77.007545,0.0,1.0,0.0,1.0,0.0
1.0,31.208395,0.0,0.0,76.85024,0.0,1.0,0.0,1.0,0.0
1.0,31.6035,0.0,0.0,78.901215,0.0,1.0,0.0,1.0,0.0
1.0,29.699118,1.0,0.0,80.67151,0.0,1.0,0.0,1.0,0.0
1.0,31.771677,0.0,0.0,78.693245,0.0,1.0,0.0,1.0,0.0
1.0,29.699118,1.0,0.0,79.224884,0.0,1.0,0.0,1.0,0.0
1.0,27.490536,0.0,0.0,78.92584,0.0,1.0,0.0,1.0,0.0
1.0,29.860558,1.0,0.0,88.660736,0.0,0.0,0.0,1.0,0.0
1.0,31.179192,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0
1.0,31.661629,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0
1.0,32.461063,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0
1.0,31.662355,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0
1.0,30.362234,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0
1.0,29.9647,0.0,0.0,86.51568,0.0,0.0,0.0,1.0,0.0
1.0,32.525352,0.0,0.0,86.5,0.0,0.0,0.0,1.0,0.0
1.0,29.894974,1.0,0.0,88.500595,0.0,1.0,0.0,1.0,0.0
1.0,29.838413,0.0,0.0,83.86463,0.0,0.0,0.0,1.0,0.0
1.0,35.0,0.0,0.0,512.3292,0.0,1.0,0.0,1.0,0.0
1.0,35.440983,0.0,1.0,512.3292,1.0,1.0,0.0,1.0,0.0
1.0,35.598953,0.0,0.0,512.3292,0.0,1.0,0.0,1.0,0.0
1.0,35.82992,0.0,0.0,512.3292,0.0,1.0,0.0,1.0,0.0
1.0,35.96941,0.0,1.0,512.3292,0.0,1.0,0.0,1.0,0.0
1.0,35.86592,0.0,0.0,512.3292,0.0,1.0,0.0,1.0,0.0
1.0,35.0,0.0,0.0,512.3292,0.0,1.0,0.0,1.0,0.0
1.0,35.61627,0.0,1.0,512.3292,1.0,1.0,0.0,1.0,0.0
1.0,35.0,0.0,0.0,512.3292,1.0,1.0,0.0,1.0,0.0
1.0,29.184494,2.0,1.0,372.58978,0.0,1.0,0.0,1.0,0.0
1.0,49.135487,0.0,0.0,25.976807,0.0,0.0,0.0,0.0,1.0
1.0,50.5083,0.0,1.0,26.408655,0.0,0.0,0.0,1.0,1.0
1.0,50.599693,0.0,0.0,26.522652,1.0,0.0,0.0,1.0,1.0
1.0,50.07913,0.0,0.0,26.346525,0.0,0.0,0.0,1.0,0.0
1.0,50.016186,0.0,0.0,26.066267,1.0,0.0,0.0,0.0,0.0
1.0,50.831257,0.0,0.0,26.044415,1.0,0.0,0.0,1.0,1.0
1.0,49.90028,0.0,0.0,25.949053,0.0,0.0,0.0,0.0,0.0
1.0,50.67424,0.0,1.0,26.522488,1.0,0.0,0.0,0.0,0.0
1.0,49.859715,0.0,1.0,25.933598,0.0,0.0,0.0,1.0,0.0
1.0,49.458748,0.0,0.0,25.93389,0.0,0.0,0.0,0.0,1.0
1.0,3.1564765,4.0,2.0,31.3875,0.0,0.0,0.0,0.0,0.0
1.0,2.5057993,2.0,2.0,30.57559,1.0,0.0,0.0,0.0,1.0
1.0,1.9029919,1.0,2.0,31.199244,1.0,0.0,0.0,0.0,0.0
1.0,2.9570675,2.0,2.0,30.308868,1.0,0.0,0.0,0.0,1.0
1.0,2.5369494,3.0,2.0,29.411173,1.0,0.0,0.0,0.0,0.0
1.0,1.8957537,4.0,2.0,29.707342,1.0,0.0,0.0,0.0,0.0
1.0,3.334056,4.0,2.0,31.3875,0.0,0.0,0.0,0.0,0.0
1.0,2.9047556,3.0,2.0,30.151464,1.0,0.0,0.0,0.0,0.0
1.0,3.1982021,4.0,2.0,31.3875,0.0,0.0,0.0,0.0,0.0
1.0,3.5493622,2.0,2.0,30.280157,1.0,0.0,0.0,0.0,0.0
1.0,24.726221,1.0,0.0,7.5341125,1.0,0.0,0.0,0.0,0.0
1.0,25.977512,1.0,0.0,7.8311267,1.0,0.0,0.0,0.0,0.0
1.0,25.17814,1.0,0.0,7.78303,1.0,0.0,0.0,0.0,0.0
1.0,25.771152,0.0,0.0,7.834422,0.0,0.0,0.0,0.0,0.0
1.0,25.253298,0.0,0.0,7.8035893,0.0,0.0,0.0,0.0,0.0
1.0,25.697884,0.0,0.0,7.8450317,0.0,0.0,0.0,0.0,0.0
1.0,24.461699,0.0,0.0,7.686089,1.0,0.0,0.0,0.0,0.0
1.0,25.258133,1.0,0.0,7.802883,0.0,0.0,0.0,0.0,0.0
1.0,24.087473,0.0,0.0,7.4256086,1.0,0.0,0.0,0.0,0.0
1.0,25.217285,0.0,0.0,7.909801,0.0,0.0,0.0,0.0,0.0
1.0,58.0,0.0,1.0,150.20168,0.0,1.0,0.0,1.0,0.0
1.0,46.886528,1.0,1.0,156.08391,0.0,0.0,0.0,1.0,0.0
1.0,45.60895,0.0,1.0,157.64787,0.0,0.0,0.0,1.0,0.0
1.0,54.539886,1.0,1.0,163.27966,0.0,0.0,0.0,1.0,0.0
1.0,47.51335,0.0,1.0,157.03012,0.0,0.0,0.0,1.0,0.0
1.0,48.129063,0.0,1.0,156.58733,0.0,0.0,0.0,1.0,0.0
1.0,58.0,0.0,0.0,151.91649,0.0,1.0,0.0,1.0,0.0
1.0,56.23851,1.0,1.0,153.76176,0.0,0.0,0.0,1.0,0.0
1.0,58.0,0.0,0.0,150.58934,0.0,1.0,0.0,1.0,0.0
1.0,48.108974,0.0,1.0,153.4625,0.0,0.0,0.0,1.0,0.0
1.0,35.09522,0.0,0.0,135.6333,0.0,0.0,0.0,1.0,0.0
1.0,36.60385,0.0,0.0,135.32756,0.0,1.0,0.0,1.0,0.0
1.0,37.537613,1.0,1.0,134.91615,0.0,0.0,0.0,1.0,0.0
1.0,39.117813,1.0,0.0,135.37239,0.0,0.0,0.0,1.0,0.0
1.0,38.90973,0.0,0.0,134.77904,0.0,0.0,0.0,1.0,0.0
1.0,36.85337,0.0,1.0,135.52275,0.0,1.0,0.0,1.0,0.0
1.0,35.611813,0.0,0.0,135.6333,0.0,0.0,0.0,1.0,0.0
1.0,36.050304,0.0,0.0,134.88802,0.0,0.0,0.0,1.0,0.0
1.0,35.24325,0.0,0.0,135.6333,0.0,1.0,0.0,1.0,0.0
1.0,33.084347,1.0,0.0,135.44928,0.0,0.0,0.0,1.0,0.0
1.0,24.09642,0.0,0.0,0.4172866,1.0,0.0,0.0,0.0,0.0
1.0,26.089201,0.0,0.0,1.1429899,1.0,0.0,0.0,0.0,0.0
1.0,26.412415,0.0,0.0,2.6859496,1.0,0.0,0.0,0.0,0.0
1.0,26.647547,0.0,0.0,2.2654898,1.0,0.0,0.0,0.0,0.0
1.0,25.874298,0.0,0.0,1.0108573,1.0,0.0,0.0,0.0,0.0
1.0,26.739002,0.0,0.0,6.9435472,1.0,0.0,0.0,0.0,0.0
1.0,24.585125,0.0,0.0,2.0784602,1.0,0.0,0.0,0.0,0.0
1.0,26.676287,0.0,0.0,1.8804868,1.0,0.0,0.0,0.0,0.0
1.0,24.126179,0.0,0.0,6.400122,1.0,0.0,0.0,0.0,0.0
1.0,25.0,0.0,0.0,1.2789395,1.0,0.0,0.0,0.0,0.0
1.0,40.035027,0.0,1.0,19.479204,0.0,0.0,0.0,0.0,1.0
1.0,36.938526,1.0,0.0,19.382936,0.0,0.0,0.0,0.0,1.0
1.0,37.387707,0.0,0.0,17.881357,0.0,0.0,0.0,0.0,0.0
1.0,40.788845,0.0,0.0,18.145412,0.0,0.0,0.0,0.0,0.0
1.0,36.106327,0.0,0.0,18.14856,0.0,0.0,0.0,0.0,1.0
1.0,39.16695,0.0,1.0,18.907038,0.0,0.0,0.0,0.0,1.0
1.0,40.390167,0.0,0.0,17.751062,0.0,0.0,0.0,0.0,1.0
1.0,37.595745,0.0,1.0,17.995867,0.0,0.0,0.0,0.0,0.0
1.0,40.148544,0.0,1.0,16.416935,0.0,0.0,0.0,0.0,1.0
1.0,39.79447,1.0,1.0,19.571962,0.0,0.0,0.0,0.0,1.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,29.699118,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,62.443264,0.0,0.0,79.9932,0.0,0.0,0.0,1.0,0.0
1.0,62.333977,1.0,0.0,78.29985,1.0,1.0,0.0,1.0,0.0
1.0,62.793648,1.0,0.0,78.046616,1.0,0.0,0.0,1.0,0.0
1.0,61.174015,1.0,1.0,78.32017,0.0,0.0,0.0,1.0,0.0
1.0,60.74864,1.0,0.0,78.74574,0.0,1.0,0.0,1.0,0.0
1.0,60.80383,1.0,1.0,78.55957,0.0,1.0,0.0,1.0,0.0
1.0,62.43361,1.0,0.0,79.730606,0.0,0.0,0.0,1.0,0.0
1.0,61.097256,1.0,0.0,79.15051,0.0,1.0,0.0,1.0,0.0
1.0,62.221195,1.0,0.0,78.13183,0.0,0.0,0.0,1.0,0.0
1.0,62.180584,1.0,0.0,77.72945,0.0,0.0,0.0,1.0,0.0
1.0,35.0,0.0,1.0,20.578934,0.0,0.0,0.0,0.0,1.0
1.0,35.075672,1.0,0.0,19.240202,0.0,0.0,0.0,0.0,0.0
1.0,35.65422,1.0,1.0,17.671272,0.0,0.0,0.0,0.0,0.0
1.0,35.284286,1.0,0.0,19.342636,0.0,0.0,0.0,0.0,0.0
1.0,35.537838,1.0,1.0,17.793324,0.0,0.0,0.0,0.0,0.0
1.0,35.99685,1.0,1.0,19.542791,0.0,0.0,0.0,0.0,0.0
1.0,35.0,1.0,1.0,20.842012,0.0,0.0,0.0,0.0,0.0
1.0,35.752266,1.0,1.0,18.97331,0.0,0.0,0.0,0.0,0.0
1.0,35.0,0.0,1.0,20.25425,0.0,0.0,0.0,0.0,1.0
1.0,34.034454,1.0,1.0,22.396683,0.0,0.0,0.0,0.0,1.0
1.0,18.750956,0.0,0.0,8.05,1.0,0.0,0.0,0.0,0.0
1.0,19.898623,0.0,0.0,8.011476,1.0,0.0,0.0,0.0,0.0
1.0,19.036013,0.0,0.0,8.028926,1.0,0.0,0.0,0.0,0.0
1.0,19.619057,1.0,0.0,8.0196905,1.0,0.0,0.0,0.0,0.0
1.0,19.091442,1.0,0.0,7.969797,1.0,0.0,0.0,0.0,0.0
1.0,19.577589,1.0,0.0,7.970162,1.0,0.0,0.0,0.0,0.0
1.0,18.011837,0.0,0.0,8.05,1.0,0.0,0.0,0.0,0.0
1.0,19.484507,1.0,0.0,8.001884,1.0,0.0,0.0,0.0,0.0
1.0,18.650778,0.0,0.0,8.05,1.0,0.0,0.0,0.0,0.0
1.0,19.0,0.0,0.0,7.9582005,0.0,0.0,1.0,0.0,0.0
1.0,29.597708,0.0,0.0,9.5,1.0,0.0,0.0,0.0,0.0
1.0,29.973307,0.0,0.0,8.873588,1.0,0.0,0.0,0.0,0.0
1.0,29.955608,0.0,0.0,8.12936,1.0,0.0,0.0,0.0,0.0
1.0,29.8031,0.0,0.0,8.972514,1.0,0.0,0.0,0.0,0.0
1.0,29.751163,0.0,0.0,8.609037,1.0,0.0,0.0,0.0,0.0
1.0,29.755985,0.0,0.0,8.841841,1.0,0.0,0.0,0.0,0.0
1.0,29.521008,0.0,0.0,9.5,1.0,0.0,0.0,0.0,0.0
1.0,29.833715,0.0,0.0,8.440492,1.0,0.0,0.0,0.0,0.0
1.0,29.481956,0.0,0.0,9.5,1.0,0.0,0.0,0.0,0.0
1.0,30.591978,0.0,0.0,9.428831,1.0,0.0,0.0,0.0,0.0
1.0,42.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
1.0,40.829098,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
1.0,41.37764,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
1.0,41.72323,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
1.0,41.36516,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
1.0,41.169487,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
1.0,42.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
1.0,41.105648,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
1.0,42.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
1.0,44.585655,0.0,0.0,13.339217,1.0,0.0,0.0,0.0,1.0
1.0,22.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.7648196,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.7699585,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.760916,0.0,0.0,1.0,0.0,0.0
1.0,22.0,0.0,0.0,7.7719326,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.7555704,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.765457,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0
1.0,22.0,0.0,0.0,7.3302174,0.0,0.0,0.0,0.0,0.0
1.0,26.600494,0.0,0.0,78.46189,1.0,0.0,0.0,1.0,0.0
1.0,26.639956,0.0,0.0,78.9073,0.0,1.0,0.0,1.0,0.0
1.0,29.152384,0.0,0.0,78.9269,0.0,1.0,0.0,1.0,0.0
1.0,27.52788,0.0,0.0,79.12315,0.0,1.0,0.0,1.0,0.0
1.0,26.276852,0.0,0.0,78.984116,0.0,1.0,0.0,1.0,0.0
1.0,27.729399,0.0,0.0,78.97364,0.0,1.0,0.0,1.0,0.0
1.0,26.698044,0.0,0.0,78.706566,0.0,1.0,0.0,1.0,0.0
1.0,27.660978,0.0,0.0,79.19355,0.0,1.0,0.0,1.0,0.0
